,path,labels,hog_features
209,/content/vehicle-detection-image-set/data/vehicles/1902.png,1.0,[0.27132791 0.27132791 0.17315637 ... 0.         0.         0.        ]
210,/content/vehicle-detection-image-set/data/vehicles/532.png,1.0,[0.32751205 0.         0.19216604 ... 0.         0.11856701 0.        ]
211,/content/vehicle-detection-image-set/data/vehicles/3885.png,1.0,[0.27449523 0.27449523 0.         ... 0.         0.         0.4111798 ]
212,/content/vehicle-detection-image-set/data/vehicles/4775.png,1.0,[0.2483055  0.09470961 0.         ... 0.32037462 0.13907017 0.        ]
213,/content/vehicle-detection-image-set/data/vehicles/810.png,1.0,[0.09983061 0.         0.         ... 0.         0.         0.        ]
214,/content/vehicle-detection-image-set/data/non-vehicles/image3185.png,0.0,[0.0366315  0.         0.         ... 0.         0.         0.03538666]
215,/content/vehicle-detection-image-set/data/vehicles/4426.png,1.0,[0.38498065 0.         0.         ... 0.         0.         0.34035285]
216,/content/vehicle-detection-image-set/data/non-vehicles/extra1124.png,0.0,[0.04064033 0.         0.10523132 ... 0.         0.         0.17971334]
217,/content/vehicle-detection-image-set/data/vehicles/1977.png,1.0,[0.10075175 0.         0.         ... 0.         0.         0.        ]
218,/content/vehicle-detection-image-set/data/non-vehicles/extra2187.png,0.0,[0.31037501 0.14849852 0.18783741 ... 0.         0.11823981 0.10901171]
219,/content/vehicle-detection-image-set/data/non-vehicles/extra2844.png,0.0,[0.0197549  0.         0.         ... 0.09958477 0.         0.26108663]
220,/content/vehicle-detection-image-set/data/non-vehicles/extra5636.png,0.0,[0.2683119 0.        0.        ... 0.        0.        0.       ]
221,/content/vehicle-detection-image-set/data/non-vehicles/image2379.png,0.0,[0.24170577 0.27155194 0.23835914 ... 0.         0.18717599 0.14683293]
222,/content/vehicle-detection-image-set/data/vehicles/4440.png,1.0,[0.17794132 0.         0.         ... 0.         0.         0.47028517]
223,/content/vehicle-detection-image-set/data/vehicles/middle (202).png,1.0,[0.17990423 0.19826683 0.         ... 0.05058996 0.         0.        ]
224,/content/vehicle-detection-image-set/data/non-vehicles/extra2121.png,0.0,[0.31002426 0.         0.31002426 ... 0.         0.         0.        ]
225,/content/vehicle-detection-image-set/data/non-vehicles/image3590.png,0.0,[0.09293027 0.         0.         ... 0.28256669 0.         0.        ]
226,/content/vehicle-detection-image-set/data/non-vehicles/image2509.png,0.0,[0.32895127 0.         0.32895127 ... 0.         0.         0.24615156]
227,/content/vehicle-detection-image-set/data/non-vehicles/extra3177.png,0.0,[0.30444333 0.30444333 0.         ... 0.         0.         0.        ]
228,/content/vehicle-detection-image-set/data/vehicles/far (282).png,1.0,[0.22629257 0.         0.         ... 0.         0.         0.        ]
229,/content/vehicle-detection-image-set/data/non-vehicles/image3240.png,0.0,[0.04768805 0.         0.         ... 0.         0.         0.07066662]
230,/content/vehicle-detection-image-set/data/non-vehicles/extra3333.png,0.0,[0.08436572 0.         0.         ... 0.         0.11734863 0.21638017]
231,/content/vehicle-detection-image-set/data/vehicles/3679.png,1.0,[0.16627274 0.         0.         ... 0.15923155 0.27199842 0.34365101]
232,/content/vehicle-detection-image-set/data/non-vehicles/extra4863.png,0.0,[0.38544626 0.         0.         ... 0.20884447 0.16510432 0.        ]
233,/content/vehicle-detection-image-set/data/non-vehicles/image391.png,0.0,[0.11498857 0.         0.         ... 0.         0.         0.        ]
234,/content/vehicle-detection-image-set/data/non-vehicles/image3173.png,0.0,[0.11383169 0.         0.32645436 ... 0.         0.04657338 0.        ]
235,/content/vehicle-detection-image-set/data/non-vehicles/extra1583.png,0.0,[0.08307163 0.         0.         ... 0.06240119 0.09866496 0.29792906]
236,/content/vehicle-detection-image-set/data/non-vehicles/extra4472.png,0.0,[0.15333392 0.         0.         ... 0.         0.         0.        ]
237,/content/vehicle-detection-image-set/data/non-vehicles/image437.png,0.0,[0.05130013 0.         0.         ... 0.         0.         0.        ]
238,/content/vehicle-detection-image-set/data/vehicles/1648.png,1.0,[0.03023261 0.         0.         ... 0.         0.         0.        ]
239,/content/vehicle-detection-image-set/data/vehicles/middle (112).png,1.0,[0.30148439 0.18938573 0.0757543  ... 0.10817063 0.03771931 0.        ]
240,/content/vehicle-detection-image-set/data/non-vehicles/extra2719.png,0.0,[0.22790765 0.         0.         ... 0.         0.         0.        ]
241,/content/vehicle-detection-image-set/data/non-vehicles/extra1403.png,0.0,[0.04478027 0.         0.         ... 0.42276005 0.         0.        ]
242,/content/vehicle-detection-image-set/data/non-vehicles/extra1976.png,0.0,[0.05460428 0.         0.         ... 0.         0.13438007 0.        ]
243,/content/vehicle-detection-image-set/data/non-vehicles/image1936.png,0.0,[0.07367378 0.         0.10419045 ... 0.22249707 0.         0.        ]
244,/content/vehicle-detection-image-set/data/non-vehicles/extra2340.png,0.0,[0.2806906  0.08275418 0.17060211 ... 0.1560623  0.08961424 0.        ]
245,/content/vehicle-detection-image-set/data/vehicles/2950.png,1.0,[0.07821039 0.         0.09399718 ... 0.         0.         0.        ]
246,/content/vehicle-detection-image-set/data/non-vehicles/image1511.png,0.0,[0. 0. 0. ... 0. 0. 0.]
247,/content/vehicle-detection-image-set/data/vehicles/right (22).png,1.0,[0.32665877 0.         0.         ... 0.29577662 0.         0.        ]
248,/content/vehicle-detection-image-set/data/vehicles/3900.png,1.0,[0.19101652 0.         0.         ... 0.218645   0.08011324 0.        ]
249,/content/vehicle-detection-image-set/data/vehicles/288.png,1.0,[0.28604787 0.         0.17577093 ... 0.         0.         0.        ]
250,/content/vehicle-detection-image-set/data/vehicles/right (402).png,1.0,[0.13450683 0.         0.         ... 0.         0.         0.        ]
251,/content/vehicle-detection-image-set/data/non-vehicles/extra1841.png,0.0,[0.30435007 0.         0.         ... 0.28822721 0.13204346 0.        ]
252,/content/vehicle-detection-image-set/data/non-vehicles/image3844.png,0.0,[0.3491615  0.03145768 0.         ... 0.         0.         0.        ]
253,/content/vehicle-detection-image-set/data/non-vehicles/extra5338.png,0.0,[0.29755833 0.         0.12458071 ... 0.         0.         0.        ]
254,/content/vehicle-detection-image-set/data/vehicles/5820.png,1.0,[0.14412662 0.         0.         ... 0.         0.         0.26307359]
255,/content/vehicle-detection-image-set/data/non-vehicles/image1896.png,0.0,[0.30541451 0.         0.         ... 0.05323757 0.20272263 0.15521285]
256,/content/vehicle-detection-image-set/data/non-vehicles/extra2925.png,0.0,[0.34040936 0.         0.         ... 0.32932079 0.         0.        ]
257,/content/vehicle-detection-image-set/data/vehicles/4273.png,1.0,[0.32230335 0.         0.         ... 0.         0.05059542 0.09184965]
258,/content/vehicle-detection-image-set/data/non-vehicles/image1605.png,0.0,[0.36257873 0.         0.         ... 0.0461848  0.         0.        ]
259,/content/vehicle-detection-image-set/data/non-vehicles/extra3655.png,0.0,[0.10126108 0.         0.         ... 0.         0.         0.        ]
260,/content/vehicle-detection-image-set/data/non-vehicles/extra2065.png,0.0,[0.29309078 0.         0.         ... 0.03426534 0.         0.        ]
261,/content/vehicle-detection-image-set/data/non-vehicles/image819.png,0.0,[0.18618732 0.         0.         ... 0.03998317 0.         0.11656997]
262,/content/vehicle-detection-image-set/data/vehicles/far (678).png,1.0,[0.0354469  0.         0.21725993 ... 0.25552931 0.         0.        ]
263,/content/vehicle-detection-image-set/data/non-vehicles/image3598.png,0.0,[0.14311119 0.08000159 0.         ... 0.         0.         0.        ]
264,/content/vehicle-detection-image-set/data/vehicles/1471.png,1.0,[0.07431838 0.         0.         ... 0.         0.         0.        ]
265,/content/vehicle-detection-image-set/data/non-vehicles/extra560.png,0.0,[0.07198666 0.05996439 0.17513115 ... 0.         0.         0.        ]
266,/content/vehicle-detection-image-set/data/non-vehicles/image3620.png,0.0,[0.27123213 0.         0.27123213 ... 0.16052836 0.07767312 0.        ]
267,/content/vehicle-detection-image-set/data/vehicles/312.png,1.0,[0.         0.         0.         ... 0.         0.11014787 0.07374775]
268,/content/vehicle-detection-image-set/data/vehicles/middle (362).png,1.0,[0.14184785 0.         0.08315641 ... 0.         0.25404284 0.        ]
269,/content/vehicle-detection-image-set/data/vehicles/975.png,1.0,[0.31845587 0.         0.         ... 0.25991896 0.38749735 0.38749735]
270,/content/vehicle-detection-image-set/data/vehicles/781.png,1.0,[0.24063673 0.06089384 0.         ... 0.04167784 0.10467764 0.        ]
271,/content/vehicle-detection-image-set/data/vehicles/far (414).png,1.0,[0.07027932 0.         0.         ... 0.         0.         0.        ]
272,/content/vehicle-detection-image-set/data/non-vehicles/extra4161.png,0.0,[0.02390075 0.         0.03380077 ... 0.         0.         0.        ]
273,/content/vehicle-detection-image-set/data/vehicles/3226.png,1.0,[0.05840712 0.         0.12600681 ... 0.08521965 0.05133109 0.07098738]
274,/content/vehicle-detection-image-set/data/non-vehicles/extra2170.png,0.0,[0.33928911 0.         0.         ... 0.         0.         0.29067863]
275,/content/vehicle-detection-image-set/data/non-vehicles/extra44.png,0.0,[0.10745381 0.         0.22794393 ... 0.         0.         0.        ]
276,/content/vehicle-detection-image-set/data/non-vehicles/image2582.png,0.0,[0.23676494 0.         0.         ... 0.         0.09273092 0.17098736]
277,/content/vehicle-detection-image-set/data/non-vehicles/extra3927.png,0.0,[0.30022049 0.         0.18138997 ... 0.32607875 0.34958651 0.        ]
278,/content/vehicle-detection-image-set/data/vehicles/right (112).png,1.0,[0.05130348 0.         0.         ... 0.         0.         0.        ]
279,/content/vehicle-detection-image-set/data/non-vehicles/image3727.png,0.0,[0.15660839 0.         0.         ... 0.         0.         0.        ]
280,/content/vehicle-detection-image-set/data/non-vehicles/image1357.png,0.0,[0.19180683 0.         0.         ... 0.1691984  0.         0.        ]
281,/content/vehicle-detection-image-set/data/non-vehicles/extra3278.png,0.0,[0.23603469 0.         0.         ... 0.1940569  0.24851409 0.        ]
282,/content/vehicle-detection-image-set/data/vehicles/5519.png,1.0,[0.28883331 0.         0.28883331 ... 0.         0.         0.        ]
283,/content/vehicle-detection-image-set/data/vehicles/2276.png,1.0,[0.32303665 0.         0.         ... 0.         0.         0.        ]
284,/content/vehicle-detection-image-set/data/non-vehicles/extra2192.png,0.0,[0.26397055 0.         0.         ... 0.         0.03032745 0.        ]
285,/content/vehicle-detection-image-set/data/non-vehicles/image930.png,0.0,[0.09395789 0.         0.         ... 0.15055604 0.         0.32378304]
286,/content/vehicle-detection-image-set/data/vehicles/2803.png,1.0,[0.14596874 0.         0.         ... 0.13369781 0.         0.        ]
287,/content/vehicle-detection-image-set/data/vehicles/3087.png,1.0,[0.05535541 0.         0.23485309 ... 0.         0.         0.        ]
288,/content/vehicle-detection-image-set/data/non-vehicles/extra1739.png,0.0,[0.07935236 0.         0.         ... 0.         0.         0.2979046 ]
289,/content/vehicle-detection-image-set/data/non-vehicles/extra2131.png,0.0,[0.15303678 0.13284153 0.         ... 0.         0.         0.        ]
290,/content/vehicle-detection-image-set/data/vehicles/right (338).png,1.0,[0.17951338 0.         0.17739723 ... 0.13022415 0.20190398 0.13147034]
291,/content/vehicle-detection-image-set/data/non-vehicles/extra214.png,0.0,[0.24860473 0.24860473 0.         ... 0.         0.14599704 0.        ]
292,/content/vehicle-detection-image-set/data/non-vehicles/extra1529.png,0.0,[0.28643538 0.         0.         ... 0.28525882 0.22472823 0.17206126]
293,/content/vehicle-detection-image-set/data/vehicles/middle (207).png,1.0,[0.14749868 0.         0.         ... 0.18148632 0.         0.        ]
294,/content/vehicle-detection-image-set/data/non-vehicles/extra3318.png,0.0,[0.34766774 0.         0.         ... 0.01182212 0.         0.        ]
295,/content/vehicle-detection-image-set/data/vehicles/3369.png,1.0,[0.20035346 0.         0.         ... 0.30720127 0.14449322 0.09138554]
296,/content/vehicle-detection-image-set/data/non-vehicles/extra335.png,0.0,[0.06461321 0.         0.07765541 ... 0.         0.         0.        ]
297,/content/vehicle-detection-image-set/data/vehicles/5291.png,1.0,[0.33551962 0.         0.         ... 0.04682074 0.09344482 0.06176658]
298,/content/vehicle-detection-image-set/data/non-vehicles/image1411.png,0.0,[0.35183929 0.         0.         ... 0.         0.29701952 0.29701952]
299,/content/vehicle-detection-image-set/data/vehicles/724.png,1.0,[0.2884269  0.09968796 0.         ... 0.32611348 0.2425754  0.11211725]
300,/content/vehicle-detection-image-set/data/vehicles/3652.png,1.0,[0.27982971 0.         0.         ... 0.         0.         0.        ]
301,/content/vehicle-detection-image-set/data/non-vehicles/extra1869.png,0.0,[0.1263158  0.         0.22276211 ... 0.08231355 0.         0.        ]
302,/content/vehicle-detection-image-set/data/vehicles/2715.png,1.0,[0.29888681 0.25313958 0.29888681 ... 0.         0.         0.        ]
303,/content/vehicle-detection-image-set/data/non-vehicles/image1057.png,0.0,[0.28788886 0.14305313 0.         ... 0.27336045 0.27336045 0.25347478]
304,/content/vehicle-detection-image-set/data/non-vehicles/extra2258.png,0.0,[0.31149712 0.         0.         ... 0.         0.08485027 0.        ]
305,/content/vehicle-detection-image-set/data/vehicles/3203.png,1.0,[0.12617111 0.         0.         ... 0.16857407 0.         0.33331723]
306,/content/vehicle-detection-image-set/data/non-vehicles/image974.png,0.0,[0.25852343 0.20691971 0.25239157 ... 0.         0.         0.        ]
307,/content/vehicle-detection-image-set/data/non-vehicles/extra538.png,0.0,[0.1549668  0.15400725 0.         ... 0.         0.         0.        ]
308,/content/vehicle-detection-image-set/data/non-vehicles/image2679.png,0.0,[0.31115099 0.17048056 0.         ... 0.         0.09208842 0.        ]
309,/content/vehicle-detection-image-set/data/vehicles/2181.png,1.0,[0.31075403 0.         0.         ... 0.14596983 0.25452971 0.        ]
310,/content/vehicle-detection-image-set/data/vehicles/far (685).png,1.0,[0.0770027  0.         0.         ... 0.         0.         0.39631876]
311,/content/vehicle-detection-image-set/data/vehicles/2457.png,1.0,[0.33755728 0.         0.         ... 0.         0.         0.        ]
